PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S16279. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s16279,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S16279,S16279,,Archilochus colubris,,,,,Apodiformes | Trochilidae |  | ARCHILOCHUS,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,2.7,1,male,,"HOW SEXED: GONADS, TESTES 2 X 1 MM.",,,present,"Skeleton, Wing, and Tail | tissue",,,,,,,"SOURCE: POWDERMILL NATURE RESERVE, 10/17/1996.",,,,,,,,,,,7/13/1996,,195,195,1996,7,13,7/13/1996,,,,"HOW COLLECTED: BANDING CASUALTY. PREPARATOR: ROGERS, S.P. WEIGHT: 2.7 G. ON 7/13/1996.",,"North America | United States | Pennsylvania | Westmoreland | Crisp, Powdermill Nature Reserve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,male,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"MULVIHILL, R.S. AND LEBERMAN, R.C.",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,1,0,0,,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S16280. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s16280,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S16280,S16280,,Archilochus colubris,,,,,Apodiformes | Trochilidae |  | ARCHILOCHUS,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,3.1,1,male,immature,"HOW SEXED: GONADS, TESTES < 1 X 1 MM.",,,present,"Skeleton, Wing, and Tail | tissue",,,,,,,"SOURCE: POWDERMILL NATURE RESERVE, 10/17/1996.",,,,,,,,,,,8/24/1996,,237,237,1996,8,24,8/24/1996,,,,"HOW COLLECTED: BANDING CASUALTY. PREPARATOR: ROGERS, S.P. WEIGHT: 3.1 G. ON 8/24/1996.",,"North America | United States | Pennsylvania | Westmoreland | Crisp, Powdermill Nature Reserve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,immature,male,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"MULVIHILL, R.S. AND LEBERMAN, R.C.",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,1,0,0,,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S16494. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s16494,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S16494,S16494,,Archilochus colubris,,,,,Apodiformes | Trochilidae |  | ARCHILOCHUS,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,3.5,1,male,,"HOW SEXED: GONADS, TESTES < 1 X 1 MM.",,,present,"Skeleton, Wing, and Tail | tissue",,,,,,,"SOURCE: POWDERMILL NATURE RESERVE, 4/01/1998. CONDITION: WAX EXTRACTED FROM DISTAL PRIMARIES BY R.J. SWEENEY ON DEC 2000.",,,,,,,,,,,9/3/1997,,246,246,1997,9,3,9/3/1997,,,,"HOW COLLECTED: BANDING CASUALTY. PREPARATOR: ROGERS, S.P. WEIGHT: 3.5 G. ON 9/03/1997.",,"North America | United States | Pennsylvania | Westmoreland | Crisp, Powdermill Nature Reserve",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,male,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"Leberman, R. C. and R. S. Mulvihill",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,1,0,0,,specimen,0
PhysicalObject,10/10/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S6861. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s6861,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S6861,S6861,,Archilochus colubris,,,,,Apodiformes | Trochilidae |  | ARCHILOCHUS,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,,1,female,,HOW SEXED: PLUMAGE. FEMALE BY PLUMAGE.,,,present,Skeleton and Wing | tissue,,,,,,,"SOURCE: W.FYE, 3/03/1982. CONDITION: TOO DECOMPOSED TO SEX.",,,,,,,,,,,5/23/1980,,144,144,1980,5,23,5/23/1980,,,,"PREPARATOR: ROGERS, S.P.",,North America | United States | Pennsylvania | Clarion | KNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"FYE, W.",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,1,0,0,,specimen,0
PhysicalObject,9/6/2015,,,http://vertnet.org/resources/norms.html,Carnegie Museum of Natural History. CM Birds Collection. Record ID: urn:catalog:CM:Birds:S7560. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),http://portal.vertnet.org/o/cm/birds?id=urn-catalog-cm-birds-s7560,urn:lsid:biocol.org:col:34702,,,CM,Birds,,PreservedSpecimen,,,,urn:catalog:CM:Birds:S7560,S7560,,Archilochus colubris,,,,,Apodiformes | Trochilidae |  | ARCHILOCHUS,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,,1,female,,HOW SEXED: PLUMAGE.,,,present,Skeleton and Wing | tissue,,,,,,,"SOURCE: P.CAUGHEY, 9/27/1982.",,,,,,,,,,,8/30/1982,,242,242,1982,8,30,8/30/1982,,,,"PREPARATOR: TKACH, B.",,North America | United States | Pennsylvania | Westmoreland | NORTH HUNTINGDON TOWNSHIP (NORTH HUNTINGDON),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Carnegie Museum of Natural History. CM Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cm_birds (source published on 2015-10-11),a82d2421-be5a-4779-babc-da0b634a7ba8,c1da06f0-580e-11dc-8a9e-b8a03c50a862,"CAUGHEY, P.",rogerss@carnegiemnh.org,Stephen Rogers,10/11/2015,8/11/2016,9/5/2015,0,1,0,0,,specimen,0
PhysicalObject,3/31/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cleveland Museum of Natural History. CMNH Birds Collection. Record ID: urn:catalog:CMNH:Birds:71909. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cmnh-birds (source published on 2018-04-11),http://portal.vertnet.org/o/cmnh/birds?id=urn-catalog-cmnh-birds-71909,http://grbio.org/cool/daw7-8h44,,,CMNH,Birds,,PreservedSpecimen,,,"{""fat"":""light"",""gonads"":""gonads not found"",""skin measurements"":""WCH: 42mm"",""molt"":""light on throat"",""skull ossification"":""20% ossified"",""weight"":""1.7"",""weight units"":""grams"" }",urn:catalog:CMNH:Birds:71909,71909,,Archilochus colubris,,,,,| Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,1.7,,,hatch-year,,,,present,skin/wing/tissue saved,,,,,,MCB46-09,,,,,,,,,,,,10/8/2009,,281,281,2009,10,8,8-Oct-09,,,,,,United States | Ohio | Northern,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,hatch-year,,,Cleveland Museum of Natural History. CMNH Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cmnh-birds (source published on 2018-04-11),f93694b5-e994-4c07-a95f-90b14d5cf5e7,9c252ec3-7333-4cf8-a997-5441fcbad8dd,,ajones@cmnh.org,Andy Jones,4/11/2018,4/29/2018,1/8/2018,0,1,0,0,0,specimen,0
PhysicalObject,3/31/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cleveland Museum of Natural History. CMNH Birds Collection. Record ID: urn:catalog:CMNH:Birds:72445. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cmnh-birds (source published on 2018-04-11),http://portal.vertnet.org/o/cmnh/birds?id=urn-catalog-cmnh-birds-72445,http://grbio.org/cool/daw7-8h44,,,CMNH,Birds,,PreservedSpecimen,,,"{""fat"":""light"",""gonads"":""TE: L=R, 2x2mm, white"",""skin measurements"":""WCH: 40mm"",""molt"":""none"",""skull ossification"":""40%"",""weight"":""2.5"",""weight units"":""grams"" }",urn:catalog:CMNH:Birds:72445,72445,,Archilochus colubris,,,,,| Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,2.5,,male,adult,,,,present,skin/wing/tissue saved,,,,,,CLB260,,,,,,,,,,,,5/25/2013,,145,145,2013,5,25,25-May-13,,,,,,"United States | Ohio | Cuyahoga | Cleveland, 2600 S Park Boulevard",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,adult,male,,Cleveland Museum of Natural History. CMNH Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cmnh-birds (source published on 2018-04-11),f93694b5-e994-4c07-a95f-90b14d5cf5e7,9c252ec3-7333-4cf8-a997-5441fcbad8dd,Julie West,ajones@cmnh.org,Andy Jones,4/11/2018,4/29/2018,1/8/2018,0,1,0,0,0,specimen,0
PhysicalObject,3/31/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cleveland Museum of Natural History. CMNH Birds Collection. Record ID: urn:catalog:CMNH:Birds:72447. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cmnh-birds (source published on 2018-04-11),http://portal.vertnet.org/o/cmnh/birds?id=urn-catalog-cmnh-birds-72447,http://grbio.org/cool/daw7-8h44,,,CMNH,Birds,,PreservedSpecimen,,,"{""fat"":""light"",""gonads"":""TE: L=R, 1x1mm, white"",""skin measurements"":""WCH: 44mm"",""molt"":""none"",""skull ossification"":""25%"",""weight"":""2.5"",""weight units"":""grams"" }",urn:catalog:CMNH:Birds:72447,72447,,Archilochus colubris,,,,,| Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,2.5,,male,hatch-year,,,,present,skin/wing/tissue saved,,,,,,CLB257,,,,,,,,,,,,8/27/2013,,239,239,2013,8,27,27-Aug-13,,,,,,United States | Ohio | Cuyahoga | Strongsville,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,hatch-year,male,,Cleveland Museum of Natural History. CMNH Birds Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cmnh-birds (source published on 2018-04-11),f93694b5-e994-4c07-a95f-90b14d5cf5e7,9c252ec3-7333-4cf8-a997-5441fcbad8dd,Lake Erie Nature and Science Center,ajones@cmnh.org,Andy Jones,4/11/2018,4/29/2018,1/8/2018,0,1,0,0,0,specimen,0
PhysicalObject,3/22/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a93a4d40-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),http://portal.vertnet.org/o/cumv/bird?id=a93a4d40-bbfe-11e6-a6af-04012ac90e01,http://grbio.org/cool/i64g-wjcr,http://grbio.org/cool/dgz7-03ew,,CUMV,Bird,,PreservedSpecimen,,,,a93a4d40-bbfe-11e6-a6af-04012ac90e01,44124,,Archilochus colubris,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,,,male,adult,,,,present,spread wing; tail (dry),,,,,,,,,,,,,,,,,,5/24/1997,,144,144,1997,5,24,5/24/1997,,,,,,North America | United States | New York | Tompkins County | Lansing Tws.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adult,male,,Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),f96a6f8c-b992-4159-8039-db8f30bac985,cf9ceb80-9f3d-11da-b791-b8a03c50a862,Unknown,cbd63@cornell.edu,Casey Dillman,7/2/2018,7/3/2018,1/8/2018,0,0,0,0,0,specimen,0
PhysicalObject,3/22/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a9e9c25d-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),http://portal.vertnet.org/o/cumv/bird?id=a9e9c25d-bbfe-11e6-a6af-04012ac90e01,http://grbio.org/cool/i64g-wjcr,http://grbio.org/cool/dgz7-03ew,,CUMV,Bird,,PreservedSpecimen,,,"{""fat disposition"":""none"",""measurements"":""Bill Length: 16.50; Culmen Length: not taken; Tail Length: 21.20; Tarsus Length: 3.60; Middle Toe Length: not taken;"",""molt"":""none"",""skull ossification"":""complete"",""total length"":""79"",""weight"":""2.6"",""wing chord"":""49"",""wingspan"":""105"",""verbatim preservation date"":""8/12/1998"" }",a9e9c25d-bbfe-11e6-a6af-04012ac90e01,48921,,Archilochus colubris,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,79,total length,1,2.6,,female,,,,,present,study skin; spread wing,,,,,,,,,,,,,,,,,,7/24/1988,,206,206,1988,7,24,7/24/1988,,,,,,"North America | United States | New York | Oswego County | Penneville, 211 Sutton Rd.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,female,,Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),f96a6f8c-b992-4159-8039-db8f30bac985,cf9ceb80-9f3d-11da-b791-b8a03c50a862,Jean W. Soprano,cbd63@cornell.edu,Casey Dillman,7/2/2018,7/3/2018,1/8/2018,0,0,0,0,0,specimen,1
PhysicalObject,3/22/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a9ea3b3c-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),http://portal.vertnet.org/o/cumv/bird?id=a9ea3b3c-bbfe-11e6-a6af-04012ac90e01,http://grbio.org/cool/i64g-wjcr,http://grbio.org/cool/dgz7-03ew,,CUMV,Bird,,PreservedSpecimen,,,"{""fat disposition"":""none"",""measurements"":""Bill Length: 15.20; Culmen Length: not taken; Tail Length: 29.00; Tarsus Length: 4.80; Middle Toe Length: not taken;"",""skull ossification"":""complete"",""total length"":""85"",""weight"":""2.1"",""wing chord"":""39"",""wingspan"":""97"",""verbatim preservation date"":""10/12/1998"" }",a9ea3b3c-bbfe-11e6-a6af-04012ac90e01,49013,,Archilochus colubris,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,85,total length,1,2.1,,male,,,,,present,spread wing; study skin,,,,,,,,,,,,,,,,,,7/27/1997,,208,208,1997,7,27,7/27/1997,,,,,,North America | United States | New York | Tompkins County | Ithaca 149 Pine tree Rd.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,male,,Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),f96a6f8c-b992-4159-8039-db8f30bac985,cf9ceb80-9f3d-11da-b791-b8a03c50a862,Frank Baldwin,cbd63@cornell.edu,Casey Dillman,7/2/2018,7/3/2018,1/8/2018,0,0,0,0,0,specimen,1
PhysicalObject,3/22/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: a9f84b3b-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),http://portal.vertnet.org/o/cumv/bird?id=a9f84b3b-bbfe-11e6-a6af-04012ac90e01,http://grbio.org/cool/i64g-wjcr,http://grbio.org/cool/dgz7-03ew,,CUMV,Bird,,PreservedSpecimen,,,,a9f84b3b-bbfe-11e6-a6af-04012ac90e01,51879,,Archilochus colubris,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,,,male,,,,,present,spread wing; whole organism (C & S); tissue (frozen),,,,,,,sex by plumage,,,,,,,,,,,6/6/2003,,157,157,2003,6,6,6/6/2003,,,,,collecting method: Electric fence,North America | United States | Connecticut | Tolland County | Mansfield: Storrs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,male,,Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),f96a6f8c-b992-4159-8039-db8f30bac985,cf9ceb80-9f3d-11da-b791-b8a03c50a862,Unknown,cbd63@cornell.edu,Casey Dillman,7/2/2018,7/3/2018,1/8/2018,0,1,0,0,0,specimen,0
PhysicalObject,3/22/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: aa8bbf19-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),http://portal.vertnet.org/o/cumv/bird?id=aa8bbf19-bbfe-11e6-a6af-04012ac90e01,http://grbio.org/cool/i64g-wjcr,http://grbio.org/cool/dgz7-03ew,,CUMV,Bird,,PreservedSpecimen,,,,aa8bbf19-bbfe-11e6-a6af-04012ac90e01,51878,,Archilochus colubris,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,,,female,,,,,present,spread wing; tissue (frozen); whole organism (C & S),,,,,,,ramphatheca ungrooved; sex by plumage,,,,,,,,,,,11/25/2002,,329,329,2002,11,25,11/25/2002,,,,,,North America | United States | Connecticut | Tolland County | unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,female,,Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),f96a6f8c-b992-4159-8039-db8f30bac985,cf9ceb80-9f3d-11da-b791-b8a03c50a862,Unknown,cbd63@cornell.edu,Casey Dillman,7/2/2018,7/3/2018,1/8/2018,0,1,0,0,0,specimen,0
PhysicalObject,3/22/2018,https://creativecommons.org/publicdomain/zero/1.0/,,http://vertnet.org/resources/norms.html,Cornell University Museum of Vertebrates. CUMV Bird Collection. Record ID: ab0d92f8-bbfe-11e6-a6af-04012ac90e01. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),http://portal.vertnet.org/o/cumv/bird?id=ab0d92f8-bbfe-11e6-a6af-04012ac90e01,http://grbio.org/cool/i64g-wjcr,http://grbio.org/cool/dgz7-03ew,,CUMV,Bird,,PreservedSpecimen,,,"{""fat disposition"":""Very fat"",""measurements"":""Bill Length: 16.50; Culmen Length: not taken; Tail Length: 28.00; Tarsus Length: 4.20; Middle Toe Length: 3.70;"",""skull ossification"":""5%"",""weight"":""3.4"",""wing chord"":""43.5"",""wingspan"":""105"",""verbatim preservation date"":""5/9/1995"" }",ab0d92f8-bbfe-11e6-a6af-04012ac90e01,48328,,Archilochus colubris,,,,,Animalia | Chordata | Aves | Apodiformes | Trochilidae | Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,3.4,,,juvenile,,,,present,study skin; spread wing,,,,,,,,,,,,,,,,,,9/5/1995,,248,248,1995,9,5,9/5/1995,,,,,,"North America | United States | New York | Tompkins County | Ithaca, Townline Road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,juvenile,,,Cornell University Museum of Vertebrates. CUMV Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=cumv_bird (source published on 2018-07-02),f96a6f8c-b992-4159-8039-db8f30bac985,cf9ceb80-9f3d-11da-b791-b8a03c50a862,Marjory Thayer,cbd63@cornell.edu,Casey Dillman,7/2/2018,7/3/2018,1/8/2018,0,0,0,0,0,specimen,0
PhysicalObject,53:01.0,CC-BY-NC,President and Fellows of Harvard College,,"Museum of Comparative Zoology, Harvard University. Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET. Record ID: MCZ:Orn:348264. Source: http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet (source published on 2017-07-11)",http://mczbase.mcz.harvard.edu/guid/MCZ:Orn:348264,b4640710-8e03-11d8-b956-b8a03c50a862,,,MCZ,Orn,,PreservedSpecimen,,,"{""sex"":""unknown"", ""unformatted measurements"":""BL = 22 mm; BD = 3 mm; BW = 3 mm; WL = 47 mm; Tr = 4 mm; LD = 5 mm; Tl = 26 mm"", ""weight"":""3g""}",MCZ:Orn:348264,348264,,Archilochus colubris,,,,,Animalia Chordata Vertebrata Aves Neornithes Apodiformes Trochili Trochilidae Archilochus colubris,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,,,"(Linnaeus, 1758)",,ICZN,,,26,total length,0,3,1,undetermined,,,,,,tissue (frozen: vapor phase nitrogen); spread wing (dry),not applicable,,,,,field number=MCZ FN 02-023,sex: unknown; unformatted measurements: BL = 22 mm; BD = 3 mm; BW = 3 mm; WL = 47 mm; Tr = 4 mm; LD = 5 mm; Tl = 26 mm; weight: 3g,,,,,,,,,,MCZ FN 02-023,1/7/2002,,7,7,2002,1,7,7 I  2002,,,,,,Cafetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Douglas Causey,1/7/2002,,,Time: 12: 00 | Ecological Data: sitting on a branch | Image: 1847 |,,,0,,unknown,,"Museum of Comparative Zoology, Harvard University. Museum of Comparative Zoology, Harvard University, Subset of data for VERTNET. Source: http://digir.mcz.harvard.edu/ipt/resource.do?r=mcz_subset_for_vertnet (source published on 2017-07-11)",4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,b4640710-8e03-11d8-b956-b8a03c50a862,Douglas Causey,bhaley@oeb.harvard.edu,Brendan Haley,7/11/2017,9/22/2018,no migrator,0,1,0,0,0,specimen,1
PhysicalObject,2/13/2015,CC0,,http://vertnet.org/resources/norms.html,Bell Museum of Natural History. MMNH Museum Bird Collection. Record ID: 0df35e83-6696-4719-86c7-ff8e63ab82d8. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds (source published on 2016-04-12),http://portal.vertnet.org/o/mmnh/bird?id=0df35e83-6696-4719-86c7-ff8e63ab82d8,http://grbio.org/cool/2060-6rgs,,,MMNH,Bird,,PreservedSpecimen,,,,0df35e83-6696-4719-86c7-ff8e63ab82d8,50139,,Archilochus colubris,,,,,|  |  | Apodiformes | Trochilidae | Archilochus,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Archilochus,,colubris,,species,,,,ICZN,,,,,,,,,,,,,present,tissue | wing,,,,,,,BirdSafe# 120922-0826-CS,,,,,,,,,,,9/22/2012,,266,266,2012,9,22,9/22/2012,,,,,,"North America | USA | MN | Ramsey | St Paul, 380 Jackson St",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bell Museum of Natural History. MMNH Museum Bird Collection. Source: http://ipt.vertnet.org:8080/ipt/resource.do?r=mmnh_birds (source published on 2016-04-12),85484744-f762-11e1-a439-00145eb45e9a,927f1e70-cf74-11d8-bf68-b8a03c50a862,"Snearly, Catherine",zinkx003@umn.edu,Bob Zink,4/12/2016,8/12/2016,1/27/2015,0,1,0,0,,specimen,0
